period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales,customers-units,price-units,revenue-units,sales-units
2015,KY,Kentucky,ALL,all sectors,,8.14,6189.45489,76038.62998,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,KY,Kentucky,COM,commercial,,9.44,1848.26199,19589.209,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,KY,Kentucky,IND,industrial,,5.48,1660.85009,30281.32799,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,KY,Kentucky,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,IL,Illinois,TRA,transportation,,6.81,35.65256,523.846,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,IN,Indiana,ALL,all sectors,,8.99,9399.29286,104514.51798,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,IN,Indiana,COM,commercial,,9.78,2349.16752,24021.68899,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,IN,Indiana,IND,industrial,,6.86,3294.95691,48030.11998,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,IN,Indiana,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,IN,Indiana,RES,residential,,11.57,3753.08373,32441.69301,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,IN,Indiana,TRA,transportation,,9.92,2.0847,21.016,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AK,Alaska,RES,residential,,19.83,405.26949,2044.18401,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AK,Alaska,TRA,transportation,,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AL,Alabama,ALL,all sectors,,9.33,8291.79246,88845.543,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AL,Alabama,COM,commercial,,10.83,2538.645,23437.83099,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AL,Alabama,IND,industrial,,6.03,2021.31622,33499.182,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AL,Alabama,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AL,Alabama,RES,residential,,11.7,3731.83125,31908.53,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AL,Alabama,TRA,transportation,,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AK,Alaska,ALL,all sectors,,17.59,1083.42198,6159.204,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AK,Alaska,COM,commercial,,17.44,481.83869,2763.491,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AK,Alaska,IND,industrial,,14.53,196.3138,1351.529,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AK,Alaska,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,DC,District of Columbia,TRA,transportation,,9,30.04324,333.832,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,FL,Florida,ALL,all sectors,,10.49,24719.44288,235599.39798,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,FL,Florida,COM,commercial,,9.5,9106.20211,95847.05099,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,FL,Florida,IND,industrial,,8.22,1388.1363,16897.415,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,FL,Florida,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,FL,Florida,RES,residential,,11.58,14216.58957,122759.47199,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,FL,Florida,TRA,transportation,,8.92,8.5149,95.46001,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,VT,Vermont,COM,commercial,,14.54,292.3444,2010.568,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,NC,North Carolina,COM,commercial,,8.73,4210.4675,48236.147,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,NC,North Carolina,IND,industrial,,6.51,1804.1211,27701.168,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,NC,North Carolina,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,NC,North Carolina,RES,residential,,11.28,6531.84678,57901.55699,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,NC,North Carolina,TRA,transportation,,7.9,.6836,8.651,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,ND,North Dakota,ALL,all sectors,,8.75,1586.22702,18128.94799,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,ND,North Dakota,COM,commercial,,8.83,554.63271,6278.86799,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,CT,Connecticut,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,CT,Connecticut,RES,residential,,20.94,2699.3062,12892.862,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,CT,Connecticut,TRA,transportation,,13.18,25.3992,192.721,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,DE,Delaware,ALL,all sectors,,11.17,1284.64075,11498.205,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,DE,Delaware,COM,commercial,,10.25,432.57105,4219.085,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,DE,Delaware,IND,industrial,,8.28,201.23515,2430.122,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,DE,Delaware,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,DE,Delaware,RES,residential,,13.42,650.83455,4848.998,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,DE,Delaware,TRA,transportation,,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,DC,District of Columbia,ALL,all sectors,,12.07,1362.38633,11291.23301,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,DC,District of Columbia,COM,commercial,,12.01,987.1066,8221.61,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,DC,District of Columbia,IND,industrial,,8.78,20.92754,238.232,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,DC,District of Columbia,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,DC,District of Columbia,RES,residential,,12.99,324.30895,2497.559,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,VT,Vermont,IND,industrial,,10.27,146.02179,1421.60101,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,VT,Vermont,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,VT,Vermont,RES,residential,,17.09,356.98591,2088.94,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,VT,Vermont,TRA,transportation,,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,VA,Virginia,ALL,all sectors,,9.31,10425.46794,112009.04499,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,VA,Virginia,COM,commercial,,8.21,3969.54463,48347.03699,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,VA,Virginia,IND,industrial,,6.95,1218.73561,17537.165,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,MO,Missouri,ALL,all sectors,,9.44,7695.6005,81504.081,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,MO,Missouri,COM,commercial,,9.16,2797.5265,30535.443,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,MO,Missouri,IND,industrial,,6.44,1096.38839,17036.256,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,MO,Missouri,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,MO,Missouri,RES,residential,,11.21,3799.96161,33911.75999,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,MO,Missouri,TRA,transportation,,8.36,1.724,20.622,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,MT,Montana,ALL,all sectors,,8.9,1264.28649,14206.911,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,MT,Montana,COM,commercial,,10.23,500.51347,4894.09498,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,MT,Montana,IND,industrial,,5.32,238.76865,4487.603,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,MT,Montana,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,MT,Montana,RES,residential,,10.88,525.00437,4825.21302,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,MT,Montana,TRA,transportation,,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,NE,Nebraska,ALL,all sectors,,8.91,2626.77584,29495.07292,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AZ,Arizona,ALL,all sectors,,10.34,7999.46117,77349.41596,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AZ,Arizona,COM,commercial,,10.39,3042.89396,29284.43097,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AZ,Arizona,IND,industrial,,6.26,932.6507,14891.56399,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AZ,Arizona,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AZ,Arizona,RES,residential,,12.13,4023.3325,33167.205,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AZ,Arizona,TRA,transportation,,9.4,.584,6.216,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AR,Arkansas,ALL,all sectors,,8.19,3804.30779,46465.15402,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,AR,Arkansas,COM,commercial,,8.32,1011.1992,12153.23601,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,NC,North Carolina,ALL,all sectors,,9.37,12547.11898,133847.52299,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,GA,Georgia,ALL,all sectors,,9.62,13069.82959,135878.215,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,GA,Georgia,COM,commercial,,9.89,4662.63691,47151.316,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,GA,Georgia,IND,industrial,,5.87,1887.0347,32134.39599,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,GA,Georgia,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,GA,Georgia,RES,residential,,11.54,6511.15448,56421.65,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,GA,Georgia,TRA,transportation,,5.27,9.0035,170.853,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,HI,Hawaii,ALL,all sectors,,26.17,2488.769,9511.352,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,HI,Hawaii,COM,commercial,,26.93,854.79059,3174.462,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,HI,Hawaii,IND,industrial,,23.06,852.0825,3695.554,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,HI,Hawaii,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,HI,Hawaii,RES,residential,,29.6,781.89591,2641.336,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,HI,Hawaii,TRA,transportation,,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,ID,Idaho,ALL,all sectors,,8.09,1864.7224,23058.81399,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,ID,Idaho,COM,commercial,,7.8,488.5455,6263.642,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,ID,Idaho,IND,industrial,,6.6,576.47681,8740.479,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,ID,Idaho,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,ID,Idaho,RES,residential,,9.93,799.70009,8054.693,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,ID,Idaho,TRA,transportation,,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,IL,Illinois,ALL,all sectors,,9.4,13032.63937,138619.97,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,IL,Illinois,COM,commercial,,9.02,4540.47996,50319.81502,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,IL,Illinois,IND,industrial,,6.67,2875.4057,43130.67099,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,IL,Illinois,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,IL,Illinois,RES,residential,,12.5,5581.10115,44645.638,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,RI,Rhode Island,TRA,transportation,,18.54,4.79467,25.868,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,SC,South Carolina,ALL,all sectors,,9.58,7792.17458,81328.246,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
